date;Afghanistan;Albania;Algeria;Andorra;Angola;Antigua and Barbuda;Argentina;Armenia;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bhutan;Bolivia;Bosnia and Herzegovina;Botswana;Brazil;Brunei;Bulgaria;Burkina Faso;Burma;Burundi;Cabo Verde;Cambodia;Cameroon;Canada;Central African Republic;Chad;Chile;China;Colombia;Comoros;Congo (Brazzaville);Congo (Kinshasa);Costa Rica;Cote d'Ivoire;Croatia;Cuba;Cyprus;Czechia;Denmark;Diamond Princess;Djibouti;Dominica;Dominican Republic;Ecuador;Egypt;El Salvador;Equatorial Guinea;Eritrea;Estonia;Eswatini;Ethiopia;Fiji;Finland;France;Gabon;Gambia;Georgia;Germany;Ghana;Greece;Grenada;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Holy See;Honduras;Hungary;Iceland;India;Indonesia;Iran;Iraq;Ireland;Israel;Italy;Jamaica;Japan;Jordan;Kazakhstan;Kenya;Korea, South;Kosovo;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia
2020-07-06;33190;2964;16404;855;346;70;80447;28936;8755;18365;20837;104;29821;165618;98;63804;62058;30;1199;80;40509;5458;314;1623284;141;5914;1000;316;191;1463;141;12592;107815;4033;872;298557;84889;120281;311;1557;7432;5241;10966;3220;2380;1004;12566;13079;712;4822;18;38128;62380;76222;8027;3071;215;1994;1011;5846;21;7257;205597;5743;61;953;198064;21077;3562;23;23972;5610;1790;273;6371;12;24665;4189;1832;719664;64958;243051;62275;25531;30749;241819;737;19848;1167;49683;8067;13181;3508;50644;8141;19;1127;1885;91;891
2020-07-07;33384;3038;16879;855;386;70;83426;29285;8886;18421;21374;104;30321;168645;98;64003;62058;30;1199;80;41545;5621;314;1668589;141;6102;1003;316;191;1499;141;14916;108023;4071;873;301019;84917;124494;311;1557;7432;5486;11194;3272;2395;1005;12685;13089;712;4878;18;38430;63245;77279;8307;3071;215;1995;1056;5846;21;7262;206072;5743;61;958;198343;21968;3589;23;24787;5636;1790;284;6432;12;25428;4205;1833;742417;66226;245688;64701;25538;32222;241956;745;20055;1169;51059;8250;13244;3703;51245;8279;19;1134;1907;91;917
2020-07-08;33594;3106;17348;855;386;70;87030;29820;9056;18513;21916;106;30931;172134;98;64224;62123;30;1199;80;42984;5869;314;1713160;141;6342;1003;317;191;1542;141;14916;108334;4109;873;303083;84950;128638;313;1821;7432;5836;11504;3325;2399;1008;12814;13101;712;4889;18;39588;63245;78304;8566;3071;215;2003;1138;6774;21;7265;206072;5871;61;963;198699;22822;3622;23;25411;5697;1790;284;6486;12;25978;4210;1833;767296;68079;248379;67442;25542;33557;242149;751;20261;1169;51059;8528;13293;3886;52007;8847;19;1141;1946;91;926
2020-07-09;33908;3188;17808;855;396;73;90693;30346;9374;18615;22464;107;31528;175494;98;64411;62210;30;1285;80;44113;6086;314;1755779;141;6672;1005;321;191;1552;141;14916;108656;4200;873;306216;84992;133973;314;1821;7846;6485;11750;3416;2403;1010;12919;13117;712;4955;18;40790;64221;79254;8844;3071;232;2011;1213;6973;26;7273;207356;5871;63;968;199001;23463;3672;23;26658;5881;1790;286;6486;12;26384;4220;1833;793802;70736;250458;69612;25565;34825;242363;753;20617;1169;54747;8975;13338;4100;52840;9358;19;1154;2011;134;957
2020-07-10;34194;3278;18242;855;458;74;94060;30903;9553;18709;22990;108;32039;178443;98;64604;62357;37;1285;80;45565;6402;314;1800827;141;6964;1020;326;191;1591;141;14916;108984;4259;874;309274;84992;140776;314;2028;7905;6845;12052;3532;2413;1013;13001;13147;712;4968;18;41915;65018;80235;9142;3071;232;2013;1257;7120;26;7279;208015;5942;64;973;199332;23834;3732;23;27619;5969;1842;290;6617;12;27053;4223;1833;820916;72347;252720;72460;25589;36266;242639;753;21044;1173;56455;9448;13373;4307;53580;9910;19;1165;2082;184;963
2020-07-11;34366;3371;18712;855;462;74;97509;31392;9797;18783;23521;111;32470;181129;103;64767;62469;37;1378;82;47200;6719;314;1839850;141;7175;1033;330;191;1623;156;15173;109150;4288;874;312029;85071;145632;317;2028;7971;7231;12443;3672;2420;1014;13115;13147;712;4968;18;43114;67209;81158;9391;3071;232;2014;1311;7402;26;7291;208015;5942;64;981;199709;24248;3772;23;28598;6044;1842;291;6690;12;27583;4229;1833;849522;74018;255117;75194;25611;37464;242827;758;21430;1176;58253;9726;13417;4512;54058;10410;19;1173;2168;184;998
2020-07-12;34451;3454;19195;855;506;74;100166;31969;9980;18897;24041;111;32941;183795;103;64932;62707;37;1378;84;48187;6877;399;1864681;141;7252;1036;331;191;1623;156;15173;109348;4288;880;315041;85117;150445;317;2028;8033;7596;12766;3722;2426;1021;13174;13147;712;4972;18;44532;67870;82070;9674;3071;232;2014;1351;7560;26;7294;208015;5942;64;986;199919;24518;3803;23;29355;6141;1842;297;6727;12;28090;4234;1833;878254;75699;257303;77506;25628;38670;243061;758;21841;1179;58253;10105;13479;4715;54894;11117;19;1173;2334;233;1010
2020-07-13;34455;3571;19689;858;525;74;103265;32151;10251;18948;24570;113;33476;186894;103;65114;62707;37;1378;84;49250;6981;399;1884967;141;7411;1036;336;269;1698;165;15173;109984;4321;880;317657;85117;154277;317;2028;8075;8036;12872;3775;2428;1022;13238;13238;712;4977;18;45506;68459;83001;9978;3071;232;2014;1389;7766;26;7295;209640;6026;64;995;200180;24988;3826;23;29742;6141;1842;300;6727;12;28579;4247;1833;906752;76981;259652;79735;25638;40632;243230;759;22125;1183;61755;10294;13512;4931;55508;11444;19;1174;2419;245;1024
2020-07-14;34740;3667;20216;861;541;74;106910;32490;10487;19021;25113;116;34078;190057;103;65269;62781;39;1378;84;50867;6981;399;1926824;141;7645;1037;337;269;1722;165;15173;110350;4356;884;319493;85226;159898;321;2028;8135;8482;13037;3827;2432;1023;13341;13262;712;4979;18;46305;69570;83930;10303;3071;232;2015;1434;7969;26;7301;209640;6026;64;999;200456;24988;3883;23;30872;6200;1842;308;6727;12;29106;4258;1835;936181;78572;262173;81757;25670;42360;243344;762;22437;1198;63514;10791;13551;5118;56174;11444;19;1174;2451;256;1024
2020-07-15;34994;3752;20770;862;576;74;111146;33005;10810;19154;25672;119;34560;193590;104;65443;62872;39;1378;84;52218;7411;399;1966748;141;7877;1038;337;269;1780;166;15173;110693;4362;885;321205;85246;165169;321;2222;8163;8986;13403;3953;2438;1025;13475;13293;712;4985;18;47671;70329;84843;10645;3071;232;2016;1489;8181;26;7296;210568;6121;64;1004;200890;25430;3910;23;32074;6276;1842;313;6831;12;30036;4263;1835;968857;80094;264561;83867;25683;44188;243506;763;23172;1201;65188;11252;13612;5237;56877;12282;19;1178;2542;256;1056
2020-07-16;35070;3851;21355;877;607;74;114783;33559;11233;19270;26165;124;35084;196323;104;65623;63238;40;1463;86;54156;7681;522;2012151;141;8144;1038;339;303;1894;171;16157;111144;4373;886;323698;85327;173206;328;2358;8199;9546;13554;4039;2440;1031;13612;13325;712;4993;18;48743;71365;85771;10957;3071;251;2016;1552;8475;26;7293;211102;6121;78;1006;201450;26125;3939;23;32939;6359;1902;315;6948;12;30867;4279;1836;1003832;81668;267061;86148;25698;46059;243736;765;23510;1206;66895;11673;13672;5369;57668;12498;19;1179;2599;256;1070
2020-07-17;35229;3906;21948;880;638;76;119301;34001;11441;19439;26636;129;35473;199357;104;65782;63499;40;1602;87;56102;7908;522;2046328;141;8442;1045;339;310;1939;171;16157;111559;4389;887;326439;85402;182140;328;2633;8249;9969;13696;4137;2444;1033;13742;13374;712;5003;18;50113;72444;86474;11207;3071;251;2020;1619;8803;26;7301;211943;6315;78;1010;202045;26572;3964;23;33809;6430;1927;320;6975;12;31745;4293;1836;1039084;83130;269440;88171;25730;47459;243967;768;24104;1209;68703;12062;13711;5472;58221;13101;19;1185;2700;311;1085
2020-07-18;35301;4008;22549;880;687;76;122524;34462;11802;19573;27133;138;36004;202066;104;65953;63706;40;1602;87;58138;8161;522;2074860;141;8638;1047;340;310;2014;171;16157;111875;4485;889;328846;85418;190700;328;2633;8324;10551;13912;4253;2445;1037;13855;13374;712;5003;18;51519;73382;87172;11508;3071;251;2021;1729;9147;26;7318;211943;6315;93;1018;202426;27060;3983;23;38042;6491;1949;327;7053;12;32793;4315;1838;1077781;84882;271606;90220;25750;49365;244216;774;24946;1214;68703;12750;13745;5617;58904;24606;19;1189;2775;359;1088
2020-07-19;35475;4090;23084;880;705;76;126755;34877;12069;19655;27521;153;36422;204525;105;66095;63706;40;1602;89;59582;8340;522;2098389;141;8733;1052;341;310;2045;171;16157;112168;4485;889;330930;85503;197278;334;2633;8403;11114;14119;4345;2446;1038;13945;13377;712;5011;18;52855;74013;87775;11846;3071;251;2021;1793;9503;27;7335;211943;6315;93;1028;202735;27667;4007;23;38677;6544;1949;336;7053;12;33835;4333;1839;1118206;86521;273788;92530;25760;50289;244434;790;25446;1218;71838;13353;13771;5735;59204;27143;19;1192;2859;359;1091
2020-07-20;35526;4171;23691;884;749;76;130774;34981;12428;19743;27890;174;36936;207453;106;66213;64094;40;1602;90;60991;8479;522;2118646;141;8929;1065;341;322;2071;171;16157;112938;4548;889;333029;85622;204005;334;2851;8443;11534;14312;4370;2446;1038;14098;13466;712;5020;18;53956;74620;88402;12207;3071;251;2021;1826;10207;27;7340;214023;6433;112;1039;203325;28430;4012;23;39039;6590;1949;337;7053;12;34611;4339;1839;1155338;88214;276202;94693;25766;52003;244624;809;25706;1223;73468;13771;13816;5877;59763;27143;19;1192;2905;359;1107
2020-07-21;35615;4290;24278;884;779;76;136118;35254;12894;19827;28242;194;37316;210510;106;66348;64258;42;1602;92;62357;8787;522;2159654;141;9254;1065;341;328;2107;197;16522;113473;4561;889;334683;85708;211038;337;2851;8534;11811;14531;4422;2449;1040;14324;13506;712;5027;18;54797;76217;89078;12582;3071;251;2022;1894;11072;27;7351;214607;6433;112;1049;203717;28989;4048;23;40229;6652;1954;339;7100;12;35345;4347;1839;1193078;89869;278827;97159;25802;54042;244752;810;26463;1113;75153;14168;13879;6045;60434;28251;19;1193;2980;359;1108
2020-07-22;35727;4358;24872;889;812;76;141900;35693;13302;19929;28633;219;37637;213254;106;66521;64627;43;1690;92;64135;9115;522;2227514;141;9584;1066;343;328;2154;198;16522;113790;4574;889;336402;85906;218428;337;2851;8626;12361;14733;4530;2462;1040;14570;13554;712;5030;18;56043;77257;89745;12975;3071;251;2025;1938;11524;27;7362;215605;6588;146;1073;204276;29672;4077;23;41135;6747;1954;350;7167;12;36102;4366;1840;1238798;91751;281413;99865;25819;56085;245032;816;27136;1120;75153;14805;13938;6286;61185;28980;19;1197;3104;359;1114
2020-07-23;35928;4466;25484;889;851;76;148027;36162;13595;20099;28980;274;37996;216110;106;66688;64847;47;1694;92;65252;9462;592;2287475;141;9853;1070;343;345;2190;202;16522;114398;4590;915;338759;86045;226373;340;2851;8720;13129;15001;4634;2466;1045;14800;13594;712;5031;18;57615;78148;90413;13377;3071;261;2027;2021;11933;27;7372;216667;6588;170;1085;204881;29672;4110;23;42192;6806;1954;351;7197;12;36902;4380;1841;1288108;93657;284034;102226;25826;57982;245338;821;28114;1131;78486;15601;13979;6467;61872;31247;19;1203;3260;359;1117
2020-07-24;35981;4570;26159;897;880;82;153520;36613;13950;20214;29312;316;38458;218658;108;66846;65199;48;1694;92;66456;9767;686;2343366;141;10123;1075;346;345;2220;202;16708;115115;4593;915;341304;86202;233541;340;3038;8767;13669;15253;4715;2469;1047;15081;13642;712;5039;18;59077;79049;91072;13792;3071;261;2028;2073;12693;27;7380;217797;6984;216;1104;205623;31057;4135;23;43283;6867;1954;352;7260;12;37559;4398;1843;1337024;95418;286523;104711;25845;59475;245590;831;28883;1146;80226;16268;14092;6680;62625;31247;20;1205;3407;359;1135
2020-07-25;36036;4637;26764;897;916;82;158334;36996;14403;20338;29633;326;38747;221178;108;67002;65727;48;1694;92;68281;9767;686;2394513;141;10312;1086;348;361;2258;225;16708;115470;4598;915;343592;86381;240795;340;3038;8801;14600;15494;4792;2478;1053;15212;13643;712;5039;18;60896;80036;91583;14221;3071;263;2033;2142;13248;27;7388;217801;6984;277;1117;206278;31851;4166;23;44492;6927;1954;360;7297;12;38438;4424;1843;1385635;97286;288839;107573;25869;60678;245864;837;29684;1154;81720;16643;14150;6917;63309;32124;20;1206;3582;419;1155
2020-07-26;36157;4763;27357;897;932;82;162526;37317;14935;20472;30050;342;39131;223453;110;67132;66026;48;1770;95;69429;9767;686;2419091;141;10427;1086;350;361;2307;225;16708;115789;4599;915;345790;86570;248976;354;3038;8831;15229;15596;4857;2495;1057;15324;13665;712;5050;18;62908;80694;92062;14630;3071;263;2034;2207;13968;27;7393;217801;6984;277;1131;206667;32969;4193;23;45053;7008;1954;370;7315;12;39276;4435;1847;1435616;98778;291172;110032;25881;61956;246118;842;30548;1168;83122;17603;14175;7137;63773;32813;20;1219;3750;505;1162
2020-07-27;36263;4880;27973;907;950;86;167416;37390;15303;20558;30446;382;39482;226225;110;67251;66428;48;1770;99;71181;10498;739;2442375;141;10621;1100;350;378;2328;226;17110;116471;4599;922;347923;86783;257101;354;3200;8844;15841;15655;4881;2532;1060;15516;13775;712;5059;18;64156;81161;92482;15035;3071;265;2034;2316;14547;27;7398;220352;7189;326;1137;207112;33624;4227;23;45309;7055;1954;389;7340;12;39741;4448;1854;1480073;100303;293606;112585;25892;63985;246286;853;31142;1176;84648;17975;14203;7413;64379;33296;20;1219;3882;505;1167
